ANNO;CODICE REGIONE;DENOMINAZIONE REGIONE;CODICE AZIENDA;DENOMINAZIONE AZIENDA;INDIRIZZO;CAP;COMUNE;SIGLA PROVINCIA;TELEFONO;FAX;E-MAIL;SITO WEB;PARTITA IVA
2020;70;LIGURIA;105;SPEZZINO;VIA XXIV MAGGIO 139     ;19124;LA SPEZIA;SP;1875331;187534745;direttore.generale@asl5.liguria.it;www.asl5.liguria.it;962520110
2020;80;EMILIA ROMAGNA;101;AZIENDA USL PIACENZA;VIA ANTONIO ANGUISSOLA 15      ;29121;PIACENZA;PC;0523 301111;0523 302391;urp.pc@ausl.pc.it;www.ausl.pc.it;91002500337
2020;80;EMILIA ROMAGNA;102;AZIENDA USL PARMA;STRADA DEL QUARTIERE 2/A     ;43123;PARMA;PR;0521 393111;0521 282393;filodiretto@ausl.pr.it;www.ausl.pr.it;1874230343
2020;80;EMILIA ROMAGNA;103;AZIENDA USL REGGIO EMILIA;VIA AMENDOLA 2       ;42122;REGGIO NELL'EMILIA;RE;0522 335111;0522 335205;info.saub@ausl.re.it;www.ausl.re.it;1598570354
2020;80;EMILIA ROMAGNA;104;AZIENDA USL MODENA;VIA S.GIOVANNI DEL CANTONE 23      ;41100;MODENA;MO;059 435111;059 435604;urpmodena@ausl.mo.it;www.ausl.mo.it;2241850367
2020;80;EMILIA ROMAGNA;105;AZIENDA USL BOLOGNA;VIA CASTIGLIONE 29      ;40124;BOLOGNA;BO;051 622 5111;051 658 4936;relazioni.cittadino@ausl.bo.it;www.ausl.bologna.it;2406911202
2020;80;EMILIA ROMAGNA;106;AZIENDA USL IMOLA;VIALE  AMENDOLA 2       ;40026;IMOLA;BO;0542 604011;0542 604013;ausl@ausl.imola.bo.it;www.ausl.imola.bo.it;705271203
2020;80;EMILIA ROMAGNA;109;AZIENDA USL FERRARA;VIA A.CASSOLI 30      ;44121;FERRARA;FE;0532 235111;0532 235602;urpferrara@ausl.fe.it;www.ausl.fe.it;1295960387
2020;80;EMILIA ROMAGNA;114;AZIENDA USL DELLA ROMAGNA;VIA DE GASPERI 8       ;48100;RAVENNA;RA;0544 285111;0544 285111;ausl110ra.uffprotocollo@pec.ausl.ra.it;www.auslromagna.it;2483810392
2020;90;TOSCANA;201;AZIENDA USL TOSCANA CENTRO;PIAZZA SANTA MARIA NUOVA 1       ;50122;FIRENZE;FI;556939222;556939223;direttore.generale@uslcentro.toscana.it;www.uslcentro.toscana.it;6593810481
2020;90;TOSCANA;202;AZIENDA USL TOSCANA NORD-OVEST;VIA COCCHI 7/9     ;56124;PISA;PI;50954251;50954321;dirgen@uslnordovest.toscana.it;www.uslnordovest.toscana.it;2198590503
2020;90;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;VIA CURTATONE 54      ;52100;AREZZO;AR;5752551;5752551;ausltoscanasudest@postacert.toscana.it;www.uslsudest.toscana.it;2236310518
2020;100;UMBRIA;201;AUSL UMBRIA N. 1;VIA G. GUERRA  21/17   ;6127;PERUGIA;PG;075 5412003;075 5412004;aslumbria1@postacert.umbria.it;www.aslumbria1.it ;3301860544
2020;100;UMBRIA;202;AUSL UMBRIA N. 2 ;VIALE BRAMANTE  37      ;5100;TERNI;TR;0744 204320 ;0744 303639 ;aslumbria2@postacert.umbria.it;www.aslumbria2.it;1499590550
2020;110;MARCHE;201;ASUR;Via G. Oberdan 2       ;60122;ANCONA;AN;071 2911501;071 2911500;protocollo@asur.marche.it;www.asur.marche.it;2175860424
2020;120;LAZIO;109;VITERBO;VIA ENRICO FERMI 15      ;1100;VITERBO;VT;0761 237002;0761 237006;direzione.generale@asl.vt.it;www.asl.vt.it;1455570562
2020;120;LAZIO;110;RIETI;VIALE  MATTEUCCI 9       ;2100;RIETI;RI;0746 278685;0746 278799;g.bellini@asl.rieti.it;www.asl.ri.it;821180577
2020;120;LAZIO;111;LATINA;V.le PIERLUIGI NERVI Torre 2G snc     ;4100;LATINA;LT;0773 6553901;7736553919;direzionegenerale@ausl.latina.it;www.asl.latina.it;1684950593
2020;120;LAZIO;112;FROSINONE;VIALE A. FABI snc     ;3100;FROSINONE;FR;0775 202415;0775 202354;direzione.generale@aslfrosinone.it;www.asl.fr.it;1886690609
2020;120;LAZIO;201;ROMA 1;BORGO SANTO SPIRITO 3       ;193;ROMA;RM;668.352.461;668352442;dir.gen@asl-rme.it;www.asl-rme.it;
2020;120;LAZIO;202;ROMA 2;VIA FILIPPO MEDA 35      ;157;ROMA;RM;064143 3257;064143 3256 ;direzione.generale@aslromab.it;www.aslromab.it;13665151000
2020;120;LAZIO;203;ROMA 3;VIA CASAL BERNOCCHI 73      ;125;ROMA;RM;06  56487640;06 56487635;direttoregenerale@aslromad.it;www.aslromad.it;4733491007
2020;120;LAZIO;204;ROMA 4;VIA DELLE TERME DI TRAIANO 39/a    ;53;CIVITAVECCHIA;RM;0766 591610;0766 21110;direzione.generale@aslrmf.it;www.aslrmf.it;4743741003
2020;120;LAZIO;205;ROMA 5;VIA TIBURTINA 22/A    ;19;TIVOLI;RM;0774 3164069;0774 331809;direzionegenerale@aslromag.it;www.aslromag.it;4733471009
2020;120;LAZIO;206;ROMA 6;B.GO GARIBALDI 12      ;41;ALBANO LAZIALE;RM;06  93273864;06 93273925;direzione.generale@aslromah.it;www.aslromah.it;4737811002
2020;130;ABRUZZO;201;AVEZZANO-SULMONA-L'AQUILA;L'AQUILA  VIA G. BELLISARI SNC -       ;67100;L'AQUILA;AQ;8.623.681;;direzione.generale@asl-laquila.it;www.aslaq.it;1792410662
2020;130;ABRUZZO;202; LANCIANO-VASTO-CHIETI ;CHIETI  VIA MARTIRI LANCIANESI 19      ;66100;CHIETI;CH;0871/3581;87.163.711;dir.gen@aslchieti.it;www.aslchieti.it;1705480695
2020;130;ABRUZZO;203;PESCARA;PESCARA  VIA R. PAOLINI 47      ;65100;PESCARA;PE;085 4251;854253000;segreteria_dg@ausl.pe.it;www.ausl.pe.it;1397530682
2020;130;ABRUZZO;204;TERAMO;TERAMO  CIRC.NE RAGUSA 1       ;64100;TERAMO;TE;8614291;0861 241213;direzione.generale@aslteramo.it;www.aslteramo.it;115590671
2020;140;MOLISE;201; ASREM;VIA PETRELLA 1       ;86100;CAMPOBASSO;CB;8744091;874412190;;www.asrem.org;
2020;150;CAMPANIA;201;A.S.L. AVELLINO;VIA DEGLI IMBIMBO 10/12   ;83100;AVELLINO;AV;825.291.111;82.530.824;direzionegenerale@aslav2.it;www.aslavellino.it;2600160648
2020;150;CAMPANIA;202;A.S.L. BENEVENTO;VIA ODERISIO 1       ;82100;BENEVENTO;BN;0824 308111;0824 51107;bruno.destefano@aslbenevento1.it;www.aslbenevento1.it;1009680628
2020;150;CAMPANIA;203;A.S.L. CASERTA;VIA UNITA' ITALIANA 28      ;81100;CASERTA;CE;0823 445123;0823 324099;mail@aslcaserta1.it;www.aslcaserta1.it;3519500619
2020;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;Via Comunale del Principe 13/a    ;80145;NAPOLI;NA;081 2541111;081 2544798;aslnapoli1centro@pec.aslna1centro.it;www.aslna1.napoli.it;6328131211
2020;150;CAMPANIA;205;A.S.L. NAPOLI 2 NORD;VIA CORRADO ALVARO 8       ;80078;POZZUOLI;NA;081 8552111;081 5249308;direzionestrategica@aslnapoli2nord.it;www.aslnapoli2nord.it;6321661214
2020;150;CAMPANIA;206;A.S.L. NAPOLI 3 SUD;C.SO ALCIDE DE GASPERI 167     ;80053;CASTELLAMMARE DI STABIA;NA;081 8729751;081 8729776;commissario@aslnapoli3sud.it;www.aslnapoli5.it;6322711216
2020;150;CAMPANIA;207;A.S.L. SALERNO;VIA NIZZA 146     ;84124;SALERNO;SA;089 693647;089 251629;direzionegenerale@aslsalerno2.it;www.aslsalerno.it;4701800650
2020;160;PUGLIA;106;ASL BR;Via Napoli 8       ;72100;BRINDISI;BR;83120561;83120561;protocollo.asl.brindisi@pec.rupar.puglia.it;;1647800745
2020;160;PUGLIA;112;ASL TA;VIALE VIRGILIO 31      ;74100;TARANTO;TA;099 7786111;099 4585927;direttoregenerale@asl.taranto.it;www.asl.taranto.it;2026690731
2020;160;PUGLIA;113;ASL BT;Via Fornaci 201     ;70031;ANDRIA;BT;0883-299111;883299461;;www.auslbatuno.it;6391740724
2020;160;PUGLIA;114; ASL BA;LUNGOMARE STARITA 6       ;70123;BARI;BA;805842567;805842563;;;
2020;160;PUGLIA;115; ASL FG;PIAZZA LIBERTÀ 1       ;71100;FOGGIA;FG;881731111;881732619;;;
2020;160;PUGLIA;116; ASL LE;VIA MIGLIETTA 5       ;73100;LECCE;LE;832215111;832215648;;;
2020;170;BASILICATA;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;VIA TORRACA 2       ;85100;POTENZA;PZ;0971/310278;0971/310265;info@asl2.potenza.it;www.asl2.potenza.it;1722360763
2020;170;BASILICATA;202;AZIENDA SANITARIA LOCALE DI MATERA  ASM;VIA MONTESCAGLIOSO 20      ;75100;MATERA;MT;0835/253652;0835/253506;asl4.urp@rete.basilicata.it;www.aslmt4.it;1178540777
2020;180;CALABRIA;201;A.S.P. COSENZA;VIALE DEGLI ALIMENA 8       ;87100;COSENZA;CS;9848931;984893490;;www.as4.cosenza.it;1987710785
2020;180;CALABRIA;202;A.S.P. CROTONE;VIA CORIGLIANO 1       ;88900;CROTONE;KR;962924111;962924141;dirgen@asl5.it;www.asl5.crotone.it;1997410798
2020;180;CALABRIA;203;A.S.P. CATANZARO;VIA VINICIO CORTESE 25      ;88100;CATANZARO;CZ;961703485;961727243;dirgen@asl7.it;www.as7catanzaro.it;1991510791
2020;180;CALABRIA;204;A.S.P. VIBO VALENTIA;VIA DANTE ALIGHIERI 1       ;89900;VIBO VALENTIA;VV;9639621;963591021;dirgen@asl8.it;www.asl8vv.it;1997680796
2020;180;CALABRIA;205;A.S.P. REGGIO CALABRIA;VIA SANT'ANNA II TRONCO 18/P    ;89128;REGGIO DI CALABRIA;RC;96522931;965347202;dirgen@asl11.it;;1367600804
2020;190;SICILIA;201;ASP AGRIGENTO;VIA MANZONI  140     ;92100;AGRIGENTO;AG;922596966;922596966;asl1@aslagrigento.it;www.aslagrigento.it;2570930848
2020;190;SICILIA;202;ASP CALTANISSETTA;VIA CUSMANO 10      ;93100;CALTANISSETTA;CL;934559111;934559111;sil@asl2.it;www.aspcl.it;1825570854
2020;190;SICILIA;203;ASP CATANIA;VIA S. MARIA LA GRANDE 5;95124;CATANIA;CT;095 254111;095 254111;sil@asl3.it;www.asp3.it;4721260877
2020;190;SICILIA;204;ASP ENNA;VIALE DIAZ 23      ;94100;ENNA;EN;93545111;93545111;sil@asl4.it;www.asl4.it;1151150867
2020;190;SICILIA;205;ASP MESSINA;VIA DEL VESPRO  289     ;98100;MESSINA;ME;090 6991;090 6991;sil@asl5.it;www.asl5.it;3051870834
2020;190;SICILIA;206;ASP PALERMO;VIA G. CUSMANO 24      ;90100;PALERMO;PA;091 6661111;091 6661111;sil@asl6.it;www.asl6.it;5841760829
2020;190;SICILIA;207;ASP RAGUSA;P.ZZA IGEA 1;97100;RAGUSA;RG;932600111;932600111;sil@asl7.it;www.asl7.it;1426410880
2020;190;SICILIA;208;ASP SIRACUSA;C.SO GELONE 17;96100;SIRACUSA;SR;931724111;931724111;sil@asl8.it;www.asp8.it;1661590891
2020;190;SICILIA;209;ASP DI TRAPANI;VIA MAZZINI 1       ;91100;TRAPANI;TP;923805111;923805111;office@astrapani.it;www.asltrapani.it;2363280815
2020;200;SARDEGNA;201;AZIENDA PER LA TUTELA DELLA SALUTE;VIA MONTE GRAPPA 82      ;7100;SASSARI;SS;792061907;792061907;protocollo.generale@pec.atssardegna.it;www.atssardegna.it;935650903
